城市,日期,AQI,质量等级,AQI排名,PM2.5,PM10,NO2,SO2,CO,O3
兰州市,2016-11-14,118,轻度污染,257,66,184,80,39,1.77,39
兰州市,2016-11-15,130,轻度污染,308,95,205,103,38,2.48,43
兰州市,2016-11-16,144,轻度污染,318,107,222,98,40,2.60,42
兰州市,2016-11-17,157,中度污染,318,118,239,114,50,2.90,33
兰州市,2016-11-18,255,重度污染,352,126,417,87,32,2.25,53
兰州市,2016-11-19,204,重度污染,349,79,330,57,22,1.22,44
兰州市,2016-11-20,158,中度污染,332,89,263,90,42,2.24,32
兰州市,2016-11-21,103,轻度污染,318,44,153,33,24,0.65,51
兰州市,2016-11-22,70,良,329,32,88,29,18,0.77,46
兰州市,2016-11-23,82,良,328,47,112,47,35,1.27,32
兰州市,2016-11-24,96,良,289,62,139,53,51,1.42,33
兰州市,2016-11-25,121,轻度污染,296,62,188,48,39,1.11,37
兰州市,2016-11-26,196,中度污染,349,109,339,75,40,2.01,31
兰州市,2016-11-27,158,中度污染,337,106,261,86,48,2.51,32
兰州市,2016-11-28,117,轻度污染,285,76,181,55,40,1.72,40
兰州市,2016-11-29,97,良,228,49,143,50,29,1.14,49
兰州市,2016-11-30,121,轻度污染,283,79,189,84,39,2.22,37
兰州市,2016-12-01,133,轻度污染,289,97,201,94,49,2.55,33
兰州市,2016-12-02,145,轻度污染,287,109,198,101,34,2.55,29
兰州市,2016-12-03,156,中度污染,293,118,216,100,48,2.79,31
兰州市,2016-12-04,174,中度污染,316,132,237,120,47,3.19,37
兰州市,2016-12-05,102,轻度污染,206,54,146,59,25,1.33,44
兰州市,2016-12-06,113,轻度污染,265,70,173,88,40,2.43,32
兰州市,2016-12-07,125,轻度污染,232,91,189,100,48,2.75,34
兰州市,2016-12-08,147,轻度污染,256,110,213,118,48,2.92,28
兰州市,2016-12-09,137,轻度污染,287,102,193,98,43,2.69,27
兰州市,2016-12-10,141,轻度污染,307,103,191,109,43,2.63,40
兰州市,2016-12-11,172,中度污染,324,131,214,110,29,2.81,37
兰州市,2016-12-12,112,轻度污染,228,74,167,66,24,1.62,29
兰州市,2016-12-13,122,轻度污染,296,83,182,75,29,2.08,29
兰州市,2016-12-14,105,轻度污染,306,73,155,78,30,2.03,23
兰州市,2016-12-15,100,良,251,69,146,77,33,2.03,25
兰州市,2016-12-16,126,轻度污染,262,93,174,95,34,2.53,30
兰州市,2016-12-17,149,轻度污染,290,112,195,99,43,2.71,26
兰州市,2016-12-18,172,中度污染,274,130,214,111,49,3.18,34
兰州市,2016-12-19,166,中度污染,227,125,207,99,45,2.93,29
兰州市,2016-12-20,229,重度污染,294,110,284,73,37,2.31,39
兰州市,2016-12-21,221,重度污染,323,67,341,52,23,1.27,39
兰州市,2016-12-22,145,轻度污染,320,75,238,77,39,2.44,16
兰州市,2016-12-23,138,轻度污染,315,97,221,108,48,2.78,31
兰州市,2016-12-24,115,轻度污染,288,85,167,81,41,2.40,42
兰州市,2016-12-25,94,良,270,45,132,37,22,1.00,49
兰州市,2016-12-26,74,良,281,34,97,33,20,0.90,55
兰州市,2016-12-27,101,轻度污染,311,68,139,81,34,2.09,44
兰州市,2016-12-28,91,良,253,61,126,70,35,2.02,34
兰州市,2016-12-29,82,良,189,50,111,74,47,1.94,24
兰州市,2016-12-30,113,轻度污染,216,84,151,85,48,2.53,29
兰州市,2016-12-31,122,轻度污染,187,92,160,91,54,2.82,24
兰州市,2017-01-01,95,良,110,68,126,73,43,2.18,22
兰州市,2017-01-02,128,轻度污染,164,95,157,86,45,2.62,30
兰州市,2017-01-03,142,轻度污染,170,107,178,102,52,3.08,29
兰州市,2017-01-04,181,中度污染,240,138,210,122,57,3.53,31
兰州市,2017-01-05,171,中度污染,278,129,201,109,48,3.15,34
兰州市,2017-01-06,84,良,205,51,116,53,33,1.26,45
兰州市,2017-01-07,73,良,204,47,91,65,31,1.61,36
兰州市,2017-01-08,68,良,140,44,84,52,31,1.32,42
兰州市,2017-01-09,53,良,89,31,56,41,28,0.97,50
兰州市,2017-01-10,47,优,90,25,47,28,20,0.75,65
兰州市,2017-01-11,77,良,199,52,91,61,31,1.55,28
兰州市,2017-01-12,115,轻度污染,288,86,142,78,36,2.14,32
兰州市,2017-01-13,128,轻度污染,309,96,163,84,41,2.17,33
兰州市,2017-01-14,117,轻度污染,314,87,149,74,46,1.89,43
兰州市,2017-01-15,87,良,248,55,119,56,39,1.27,53
兰州市,2017-01-16,79,良,182,39,107,50,34,0.98,50
兰州市,2017-01-17,67,良,122,39,83,45,30,1.00,52
兰州市,2017-01-18,86,良,164,59,113,55,36,1.30,50
兰州市,2017-01-19,261,重度污染,363,74,395,40,23,0.89,65
兰州市,2017-01-20,138,轻度污染,349,71,224,63,38,1.67,35
兰州市,2017-01-21,99,良,286,60,145,70,43,1.97,38
兰州市,2017-01-22,86,良,210,54,118,70,45,1.93,40
兰州市,2017-01-23,107,轻度污染,253,78,147,83,47,2.51,37
兰州市,2017-01-24,124,轻度污染,260,93,167,91,56,2.79,39
兰州市,2017-01-25,171,中度污染,283,122,420,77,38,2.39,45
兰州市,2017-01-26,370,严重污染,355,213,1398,28,15,0.68,58
兰州市,2017-01-27,162,中度污染,308,63,273,49,27,1.40,44
兰州市,2017-01-28,155,中度污染,215,56,253,30,28,0.90,56
兰州市,2017-01-29,102,轻度污染,234,35,152,27,18,0.80,66
兰州市,2017-01-30,93,良,289,37,133,31,28,1.04,56
兰州市,2017-01-31,86,良,263,39,120,37,27,1.11,52
兰州市,2017-02-01,81,良,230,46,109,46,32,1.44,43
兰州市,2017-02-02,89,良,221,63,115,45,19,1.67,50
兰州市,2017-02-03,91,良,202,66,121,51,27,1.66,46
兰州市,2017-02-04,88,良,175,59,121,68,29,1.84,49
兰州市,2017-02-05,113,轻度污染,232,83,150,85,36,2.31,51
兰州市,2017-02-06,101,轻度污染,242,62,144,38,30,1.40,46
兰州市,2017-02-07,86,良,282,30,121,19,14,0.60,76
兰州市,2017-02-08,63,良,238,33,71,29,14,0.76,68
兰州市,2017-02-09,84,良,268,61,100,46,15,1.23,55
兰州市,2017-02-10,55,良,106,30,58,34,24,0.83,70
兰州市,2017-02-11,89,良,261,59,104,64,27,1.64,55
兰州市,2017-02-12,125,轻度污染,285,93,152,81,28,2.15,49
兰州市,2017-02-13,109,轻度污染,233,81,139,71,32,1.91,65
兰州市,2017-02-14,87,良,142,61,114,72,25,1.92,52
兰州市,2017-02-15,108,轻度污染,185,68,148,68,27,2.06,61
兰州市,2017-02-16,132,轻度污染,275,50,211,42,23,1.36,54
兰州市,2017-02-17,115,轻度污染,287,50,179,49,22,1.35,53
兰州市,2017-02-18,117,轻度污染,273,66,181,72,31,2.08,53
兰州市,2017-02-19,119,轻度污染,217,76,186,75,34,2.24,53
兰州市,2017-02-20,152,中度污染,337,62,252,41,21,1.40,65
兰州市,2017-02-21,170,中度污染,359,70,276,25,22,0.73,63
兰州市,2017-02-22,117,轻度污染,322,52,182,32,23,0.78,66
兰州市,2017-02-23,89,良,273,52,124,49,17,1.21,62
兰州市,2017-02-24,90,良,275,64,121,51,16,1.30,71
兰州市,2017-02-25,63,良,160,37,74,43,19,1.01,75
兰州市,2017-02-26,71,良,178,46,90,50,24,1.22,77
兰州市,2017-02-27,80,良,192,53,105,53,25,1.33,78
兰州市,2017-02-28,92,良,210,34,125,33,16,0.81,90
兰州市,2017-03-01,171,中度污染,357,50,259,42,11,0.82,78
兰州市,2017-03-02,99,良,338,42,146,54,22,1.22,67
兰州市,2017-03-03,101,轻度污染,329,46,150,57,23,1.26,67
兰州市,2017-03-04,79,良,145,44,104,52,20,1.12,62
兰州市,2017-03-05,59,良,120,30,62,35,12,0.75,81
兰州市,2017-03-06,68,良,230,39,83,49,16,1.11,69
兰州市,2017-03-07,59,良,169,30,64,40,17,0.79,88
兰州市,2017-03-08,71,良,228,43,90,58,21,1.16,72
兰州市,2017-03-09,70,良,166,43,88,50,25,1.09,66
兰州市,2017-03-10,66,良,127,44,77,40,14,1.08,58
兰州市,2017-03-11,65,良,150,45,72,35,15,0.82,88
兰州市,2017-03-12,63,良,198,43,64,33,12,0.83,76
兰州市,2017-03-13,64,良,265,43,66,32,15,0.83,81
兰州市,2017-03-14,68,良,261,48,67,44,11,1.04,73
兰州市,2017-03-15,78,良,266,56,89,53,12,1.23,79
兰州市,2017-03-16,107,轻度污染,325,79,131,59,15,1.41,85
兰州市,2017-03-17,69,良,170,45,82,34,10,0.93,76
兰州市,2017-03-18,84,良,215,59,107,55,14,1.46,60
兰州市,2017-03-19,66,良,161,46,71,39,8,1.27,76
兰州市,2017-03-20,84,良,265,48,113,51,14,1.30,65
兰州市,2017-03-21,72,良,214,41,91,47,11,1.17,65
兰州市,2017-03-22,73,良,247,46,91,50,12,1.28,50
兰州市,2017-03-23,68,良,237,40,83,29,8,0.68,70
兰州市,2017-03-24,90,良,284,45,129,33,11,0.71,64
兰州市,2017-03-25,91,良,290,32,129,25,9,0.58,83
兰州市,2017-03-26,107,轻度污染,336,43,162,54,13,0.96,67
兰州市,2017-03-27,120,轻度污染,340,54,179,56,18,1.19,71
兰州市,2017-03-28,191,中度污染,363,84,309,41,12,0.83,64
兰州市,2017-03-29,125,轻度污染,315,58,198,45,16,0.96,64
兰州市,2017-03-30,59,良,118,28,67,29,9,0.65,83
兰州市,2017-03-31,62,良,186,28,67,33,15,0.70,83
兰州市,2017-04-01,76,良,217,34,100,55,13,0.85,66
兰州市,2017-04-02,79,良,194,40,106,50,11,0.90,62
兰州市,2017-04-03,69,良,103,45,83,46,8,0.94,54
兰州市,2017-04-04,87,良,235,60,103,47,10,1.07,70
兰州市,2017-04-05,98,良,279,55,138,66,14,1.07,72
兰州市,2017-04-06,97,良,253,48,141,38,8,0.79,76
兰州市,2017-04-07,129,轻度污染,324,66,206,31,12,0.71,70
兰州市,2017-04-08,50,优,91,32,50,23,6,0.62,56
兰州市,2017-04-09,57,良,226,39,58,31,6,0.68,49
兰州市,2017-04-10,56,良,199,39,54,30,7,0.58,61
兰州市,2017-04-11,60,良,196,37,67,46,8,0.78,57
兰州市,2017-04-12,82,良,274,42,112,45,10,0.89,60
兰州市,2017-04-13,87,良,282,47,119,54,13,0.83,70
兰州市,2017-04-14,107,轻度污染,343,49,162,51,14,0.84,72
兰州市,2017-04-15,61,良,75,34,71,34,5,0.58,81
兰州市,2017-04-16,82,良,230,45,111,40,9,0.62,57
兰州市,2017-04-17,178,中度污染,351,115,509,45,11,0.75,69
兰州市,2017-04-18,458,严重污染,366,156,679,40,7,0.65,71
兰州市,2017-04-19,70,良,153,32,85,21,5,0.43,92
兰州市,2017-04-20,93,良,320,44,134,37,8,0.61,66
兰州市,2017-04-21,140,轻度污染,362,57,228,47,8,0.67,67
兰州市,2017-04-22,106,轻度污染,359,42,154,51,11,0.75,77
兰州市,2017-04-23,92,良,328,35,120,56,13,0.79,86
兰州市,2017-04-23,92,良,328,35,120,56,13,0.79,86
兰州市,2017-04-24,99,良,342,40,144,50,11,0.66,82
兰州市,2017-04-25,65,良,205,30,67,19,6,0.49,106
兰州市,2017-04-26,57,良,198,28,61,33,5,0.52,73
兰州市,2017-04-27,73,良,286,36,87,46,7,0.65,75
兰州市,2017-04-28,87,良,322,39,111,52,14,0.76,78
兰州市,2017-04-29,91,良,280,41,110,54,16,0.79,88
兰州市,2017-04-30,74,良,137,37,88,28,10,0.59,112
兰州市,2017-05-01,94,良,275,41,119,52,14,0.80,95
兰州市,2017-05-02,80,良,245,52,106,26,5,0.57,91
兰州市,2017-05-03,195,中度污染,350,69,283,28,5,0.45,79
兰州市,2017-05-04,371,严重污染,345,100,559,36,9,0.56,78
兰州市,2017-05-05,422,严重污染,362,191,759,28,7,0.37,81
兰州市,2017-05-06,198,中度污染,310,88,286,46,10,0.67,69
兰州市,2017-05-07,82,良,169,47,109,32,5,0.57,82
兰州市,2017-05-08,84,良,253,42,102,46,12,0.69,91
兰州市,2017-05-09,105,轻度污染,347,47,157,43,10,0.63,83
兰州市,2017-05-10,120,轻度污染,353,61,187,55,10,0.70,51
兰州市,2017-05-11,70,良,181,30,81,39,9,0.59,82
兰州市,2017-05-12,97,良,294,37,120,55,11,0.81,81
兰州市,2017-05-13,106,轻度污染,337,47,159,61,19,0.82,72
兰州市,2017-05-14,67,良,193,27,57,22,4,0.52,111
兰州市,2017-05-15,61,良,198,27,63,36,9,0.58,79
兰州市,2017-05-16,73,良,273,35,86,45,10,0.65,74
兰州市,2017-05-17,79,良,222,39,101,50,12,0.73,79
兰州市,2017-05-18,64,良,103,30,65,38,9,0.61,87
兰州市,2017-05-19,90,良,247,38,108,52,11,0.70,94
兰州市,2017-05-20,71,良,193,39,89,32,6,0.57,88
兰州市,2017-05-20,71,良,193,39,89,32,6,0.57,88
兰州市,2017-05-21,114,轻度污染,331,53,164,23,9,0.45,91
兰州市,2017-05-22,109,轻度污染,331,68,162,21,4,0.50,80
兰州市,2017-05-23,69,良,330,36,86,23,5,0.47,96
兰州市,2017-05-24,69,良,281,37,85,31,11,0.56,97
兰州市,2017-05-25,71,良,238,35,86,38,9,0.67,81
兰州市,2017-05-26,83,良,258,37,95,48,7,0.63,90
兰州市,2017-05-27,86,良,209,35,102,54,9,0.69,84
兰州市,2017-05-28,86,良,170,33,92,46,9,0.65,104
兰州市,2017-05-29,107,轻度污染,294,58,161,38,9,0.65,127
兰州市,2017-05-30,131,轻度污染,357,62,207,52,13,0.77,106
兰州市,2017-05-31,115,轻度污染,327,62,177,50,13,0.80,82
兰州市,2017-06-01,83,良,262,43,102,36,6,0.61,110
兰州市,2017-06-02,88,良,266,47,123,46,8,0.63,81
兰州市,2017-06-03,66,良,223,46,72,36,8,0.72,88
兰州市,2017-06-04,56,良,168,37,50,29,7,0.69,80
兰州市,2017-06-05,58,良,256,29,51,39,5,0.71,76
兰州市,2017-06-06,60,良,297,30,53,39,6,0.78,75
兰州市,2017-06-07,67,良,242,32,70,36,10,0.73,86
兰州市,2017-06-08,65,良,210,30,61,39,9,0.71,79
兰州市,2017-06-09,56,良,180,26,45,30,5,0.63,89
兰州市,2017-06-10,77,良,298,41,100,44,8,0.73,74
兰州市,2017-06-11,84,良,313,36,106,43,7,0.69,76
兰州市,2017-06-12,79,良,302,34,93,48,9,0.77,76
兰州市,2017-06-13,61,良,231,29,67,37,5,0.66,80
兰州市,2017-06-14,58,良,200,29,63,32,6,0.67,65
兰州市,2017-06-15,61,良,175,34,69,30,11,0.81,84
兰州市,2017-06-16,83,良,242,37,81,44,10,0.82,99
兰州市,2017-06-17,85,良,227,39,94,50,10,0.73,91
兰州市,2017-06-18,76,良,231,38,84,43,9,0.72,92
兰州市,2017-06-19,85,良,299,41,115,53,10,0.77,74
兰州市,2017-06-20,69,良,257,32,74,42,7,0.71,79
兰州市,2017-06-21,58,良,175,26,56,35,5,0.69,82
兰州市,2017-06-22,90,良,343,32,91,43,13,0.69,95
兰州市,2017-06-23,89,良,344,35,125,25,8,0.46,86
兰州市,2017-06-24,79,良,318,30,93,46,12,0.67,77
兰州市,2017-06-25,89,良,325,32,101,49,11,0.67,93
兰州市,2017-06-26,88,良,294,28,90,47,9,0.71,105
兰州市,2017-06-27,75,良,238,31,83,39,7,0.74,105
兰州市,2017-06-28,76,良,250,36,84,33,8,0.76,108
兰州市,2017-06-29,78,良,254,33,80,44,6,0.76,96
兰州市,2017-06-30,74,良,252,26,72,42,7,0.70,100
兰州市,2017-07-01,74,良,256,24,63,38,6,0.67,108
兰州市,2017-07-02,77,良,282,28,95,28,6,0.59,94
兰州市,2017-07-03,56,良,207,19,43,25,8,0.61,100
兰州市,2017-07-04,78,良,288,32,89,50,11,0.82,79
兰州市,2017-07-05,48,优,155,23,49,35,6,0.66,65
兰州市,2017-07-06,73,良,310,29,73,46,15,0.75,79
兰州市,2017-07-07,81,良,331,30,83,56,14,0.77,81
兰州市,2017-07-08,81,良,316,34,110,53,16,0.76,73
兰州市,2017-07-09,64,良,279,21,67,30,8,0.62,99
兰州市,2017-07-10,73,良,274,24,82,41,6,0.65,100
兰州市,2017-07-11,94,良,301,28,93,47,8,0.73,112
兰州市,2017-07-12,94,良,314,30,96,52,14,0.80,100
兰州市,2017-07-13,73,良,261,35,82,36,5,0.72,111
兰州市,2017-07-14,78,良,313,30,93,39,7,0.72,96
兰州市,2017-07-15,75,良,321,24,76,38,6,0.68,101
兰州市,2017-07-16,80,良,331,26,69,35,5,0.56,103
兰州市,2017-07-17,70,良,298,25,56,28,5,0.61,113
兰州市,2017-07-18,75,良,310,28,68,36,8,0.67,108
兰州市,2017-07-19,79,良,323,29,83,41,8,0.74,98
兰州市,2017-07-20,147,轻度污染,365,68,213,18,7,0.61,100
兰州市,2017-07-21,65,良,295,24,68,26,6,0.58,95
兰州市,2017-07-22,78,良,316,32,104,15,8,0.46,91
兰州市,2017-07-23,54,良,163,19,57,17,12,0.53,78
兰州市,2017-07-24,52,良,140,19,52,16,10,0.50,95
兰州市,2017-07-25,64,良,220,31,60,27,5,0.61,87
兰州市,2017-07-26,48,优,99,26,48,20,7,0.58,68
兰州市,2017-07-27,41,优,63,11,23,20,4,0.49,82
兰州市,2017-07-28,49,优,113,18,35,25,5,0.66,87
兰州市,2017-07-29,69,良,280,26,66,40,9,0.73,77
兰州市,2017-07-30,86,良,316,31,82,45,9,0.76,89
兰州市,2017-07-31,80,良,288,23,83,34,5,0.61,100
兰州市,2017-08-01,83,良,317,37,115,21,6,0.52,86
兰州市,2017-08-02,84,良,350,34,78,40,8,0.75,92
兰州市,2017-08-03,82,良,336,28,108,43,13,0.65,78
兰州市,2017-08-04,68,良,253,24,60,26,4,0.60,110
兰州市,2017-08-05,59,良,200,23,61,39,6,0.71,59
兰州市,2017-08-06,52,良,161,21,54,36,5,0.75,50
兰州市,2017-08-07,50,优,150,21,47,29,7,0.62,85
兰州市,2017-08-08,61,良,270,25,67,42,7,0.62,62
兰州市,2017-08-09,63,良,271,20,64,41,8,0.88,73
兰州市,2017-08-10,81,良,301,28,93,47,17,1.00,82
兰州市,2017-08-11,74,良,268,24,82,43,9,0.76,79
兰州市,2017-08-12,57,良,229,20,59,30,11,0.65,80
兰州市,2017-08-13,53,良,225,22,47,29,5,0.70,80
兰州市,2017-08-14,73,良,327,26,83,46,9,0.68,74
兰州市,2017-08-15,70,良,291,25,78,44,7,0.64,75
兰州市,2017-08-16,70,良,287,25,85,44,8,0.60,68
兰州市,2017-08-17,54,良,220,20,58,32,5,0.64,63
兰州市,2017-08-18,57,良,237,22,62,35,7,0.72,59
兰州市,2017-08-19,56,良,250,22,62,27,6,0.64,59
兰州市,2017-08-20,42,优,119,17,33,21,3,0.43,74
兰州市,2017-08-21,48,优,141,26,49,36,5,0.79,47
兰州市,2017-08-22,42,优,93,15,25,23,4,0.58,82
兰州市,2017-08-23,41,优,120,27,37,26,5,0.60,65
兰州市,2017-08-24,60,良,291,37,66,45,9,0.81,31
兰州市,2017-08-25,46,优,182,31,44,35,8,0.67,29
兰州市,2017-08-26,39,优,116,22,36,29,5,0.62,60
兰州市,2017-08-27,53,良,237,29,56,41,8,0.68,36
兰州市,2017-08-28,47,优,213,28,46,38,6,0.55,47
兰州市,2017-08-29,42,优,199,22,41,33,6,0.60,57
兰州市,2017-08-30,65,良,339,34,77,44,7,0.80,47
兰州市,2017-08-31,92,良,352,51,112,49,10,0.88,72
兰州市,2017-09-01,58,良,233,26,65,36,7,0.56,65
兰州市,2017-09-02,75,良,306,34,91,50,9,0.65,58
兰州市,2017-09-03,76,良,315,30,92,46,9,0.61,66
兰州市,2017-09-04,60,良,268,25,67,31,8,0.42,60
兰州市,2017-09-05,58,良,254,26,66,38,6,0.44,55
兰州市,2017-09-06,71,良,320,31,84,45,12,0.74,59
兰州市,2017-09-07,80,良,321,37,109,54,14,0.79,61
兰州市,2017-09-08,54,良,182,26,56,50,6,0.50,32
兰州市,2017-09-09,60,良,206,26,68,30,5,0.30,58
兰州市,2017-09-10,78,良,341,32,100,49,12,0.63,59
兰州市,2017-09-11,93,良,354,40,122,59,20,0.90,73
兰州市,2017-09-12,73,良,272,30,94,40,8,0.70,53
兰州市,2017-09-13,68,良,222,32,84,34,6,0.59,52
兰州市,2017-09-14,68,良,231,39,83,41,9,0.81,49
兰州市,2017-09-15,71,良,239,40,86,41,8,0.62,58
兰州市,2017-09-16,56,良,145,26,58,35,7,0.61,82
兰州市,2017-09-17,79,良,255,39,92,43,13,0.78,72
兰州市,2017-09-18,63,良,147,39,73,46,11,0.73,40
兰州市,2017-09-19,56,良,141,37,60,45,6,0.65,49
兰州市,2017-09-20,72,良,281,43,89,53,10,0.90,54
兰州市,2017-09-21,71,良,255,38,88,50,10,0.79,53
兰州市,2017-09-22,74,良,271,39,96,51,20,0.94,52
兰州市,2017-09-23,63,良,207,31,74,42,9,0.73,36
兰州市,2017-09-24,74,良,286,40,96,47,10,0.86,47
兰州市,2017-09-25,93,良,334,50,134,43,12,0.84,58
兰州市,2017-09-26,69,良,297,39,87,29,5,0.52,60
兰州市,2017-09-27,70,良,329,36,82,39,9,0.63,70
兰州市,2017-09-28,82,良,341,37,110,55,15,0.73,67
兰州市,2017-09-29,76,良,292,33,100,51,15,0.71,49
兰州市,2017-09-30,75,良,286,36,97,45,13,0.79,60
兰州市,2017-10-01,107,轻度污染,348,53,157,47,12,0.70,83
兰州市,2017-10-02,115,轻度污染,357,50,178,17,6,0.33,75
兰州市,2017-10-03,56,良,325,32,61,31,5,0.57,65
兰州市,2017-10-05,60,良,316,35,68,36,9,0.77,45
兰州市,2017-10-06,52,良,201,29,55,29,8,0.75,30
兰州市,2017-10-07,58,良,193,28,64,32,9,0.77,54
兰州市,2017-10-08,59,良,205,29,68,16,5,0.47,73
兰州市,2017-10-09,33,优,82,19,30,21,4,0.42,60
兰州市,2017-10-10,56,良,278,39,54,35,9,0.74,45
兰州市,2017-10-11,78,良,353,57,83,40,16,0.98,40
兰州市,2017-10-12,72,良,338,46,91,50,12,0.96,37
兰州市,2017-10-13,78,良,314,51,99,55,18,1.20,21
兰州市,2017-10-14,72,良,284,51,83,51,12,1.08,37
兰州市,2017-10-15,98,良,321,69,129,66,17,1.51,28
兰州市,2017-10-16,62,良,259,38,72,42,8,0.95,30
兰州市,2017-10-17,40,优,159,25,38,33,6,0.93,39
兰州市,2017-10-18,59,良,258,38,69,46,10,0.98,48
兰州市,2017-10-19,70,良,245,43,89,55,11,1.15,37
兰州市,2017-10-20,72,良,233,44,92,46,12,1.06,33
兰州市,2017-10-21,79,良,247,39,107,49,12,0.97,36
兰州市,2017-10-22,90,良,279,48,129,61,20,1.67,31
兰州市,2017-10-23,73,良,231,37,94,49,12,1.44,38
兰州市,2017-10-24,60,良,118,34,66,44,11,1.14,18
兰州市,2017-10-25,61,良,110,39,69,45,13,1.13,29
兰州市,2017-10-26,82,良,197,50,111,66,16,1.47,40
兰州市,2017-10-27,91,良,215,54,131,53,16,1.50,54
兰州市,2017-10-28,69,良,119,26,86,33,12,0.62,59
兰州市,2017-10-29,83,良,257,41,114,44,14,0.85,39
兰州市,2017-10-30,91,良,326,52,129,60,19,1.73,26
兰州市,2017-10-31,94,良,287,56,137,69,24,1.79,25
兰州市,2017-11-01,103,轻度污染,266,65,151,80,29,2.10,35
兰州市,2017-11-02,97,良,205,57,143,72,27,1.94,39
兰州市,2017-11-03,122,轻度污染,292,59,192,70,30,2.03,35
兰州市,2017-11-04,118,轻度污染,329,68,184,75,36,2.17,32
兰州市,2017-11-05,106,轻度污染,292,73,158,78,27,2.14,39
兰州市,2017-11-06,92,良,211,55,132,56,25,1.54,42
兰州市,2017-11-07,86,良,142,50,119,67,25,1.37,43
兰州市,2017-11-08,102,轻度污染,223,62,153,81,33,2.13,26
兰州市,2017-11-09,109,轻度污染,280,45,165,40,16,0.81,46
兰州市,2017-11-10,93,良,288,41,134,47,18,1.10,35
兰州市,2017-11-11,98,良,346,61,143,58,26,1.84,35
兰州市,2017-11-12,76,良,260,39,100,45,19,1.17,48
兰州市,2017-11-13,75,良,231,38,97,52,22,1.21,46
兰州市,2017-11-14,84,良,277,47,116,67,26,1.42,34
兰州市,2017-11-15,100,良,298,61,147,74,32,2.04,24
兰州市,2017-11-16,118,轻度污染,311,82,176,78,34,2.34,29
兰州市,2017-11-17,88,良,270,59,121,52,30,1.37,29
兰州市,2017-11-18,80,良,339,44,108,52,36,1.37,22
兰州市,2017-11-19,75,良,269,37,98,38,39,0.99,37
兰州市,2017-11-20,88,良,289,45,124,66,30,1.43,22
兰州市,2017-11-21,75,良,211,39,97,48,33,1.30,38
兰州市,2017-11-22,77,良,246,39,103,62,28,1.18,40
兰州市,2017-11-23,90,良,343,49,128,77,39,1.59,32
兰州市,2017-11-24,106,轻度污染,355,66,159,81,41,2.48,22
兰州市,2017-11-25,109,轻度污染,320,70,164,80,53,2.72,24
兰州市,2017-11-26,122,轻度污染,336,82,183,95,50,2.90,29
兰州市,2017-11-27,113,轻度污染,296,81,168,81,45,2.45,25
兰州市,2017-11-28,94,良,200,55,133,67,40,1.69,27
兰州市,2017-11-29,95,良,260,52,138,69,44,1.80,27
兰州市,2017-11-30,88,良,322,47,123,82,38,1.85,32
兰州市,2017-12-01,113,轻度污染,322,75,167,95,51,2.48,27
兰州市,2017-12-02,131,轻度污染,302,98,190,102,56,2.71,25
兰州市,2017-12-03,108,轻度污染,257,79,152,82,48,2.13,33
兰州市,2017-12-04,72,良,213,41,93,65,34,1.42,36
兰州市,2017-12-05,76,良,213,40,101,71,32,1.79,27
兰州市,2017-12-06,86,良,163,56,120,66,46,2.05,25
兰州市,2017-12-07,72,良,122,41,92,56,41,1.50,30
兰州市,2017-12-08,76,良,216,43,100,64,48,1.93,21
兰州市,2017-12-09,96,良,270,57,139,68,54,2.11,28
兰州市,2017-12-10,98,良,255,59,144,83,43,2.20,29
兰州市,2017-12-11,116,轻度污染,319,82,175,91,55,2.90,26
兰州市,2017-12-12,109,轻度污染,308,75,163,82,55,2.70,27
兰州市,2017-12-13,121,轻度污染,334,88,175,81,67,2.48,31
兰州市,2017-12-14,88,良,233,50,124,52,34,1.43,34
兰州市,2017-12-15,68,良,201,34,85,38,29,0.92,50
兰州市,2017-12-16,58,良,176,30,66,45,25,1.03,42
兰州市,2017-12-17,93,良,319,64,131,75,49,2.42,24
兰州市,2017-12-18,89,良,296,60,121,70,55,2.37,22
兰州市,2017-12-19,104,轻度污染,322,73,142,84,61,2.84,31
兰州市,2017-12-20,132,轻度污染,348,99,185,104,69,3.68,25
兰州市,2017-12-21,167,中度污染,360,126,215,122,65,4.12,26
兰州市,2017-12-22,148,轻度污染,312,112,197,112,73,3.53,23
兰州市,2017-12-23,97,良,134,50,141,64,38,1.78,34
兰州市,2017-12-24,115,轻度污染,238,63,178,85,51,2.56,25
兰州市,2017-12-25,111,轻度污染,309,76,167,92,61,2.91,26
兰州市,2017-12-26,121,轻度污染,272,88,177,112,75,3.65,23
兰州市,2017-12-27,152,中度污染,290,115,208,124,62,3.93,29
兰州市,2017-12-28,273,重度污染,351,142,657,77,46,2.51,32
兰州市,2017-12-29,481,严重污染,361,119,720,43,13,0.96,44
兰州市,2017-12-30,319,严重污染,356,104,435,65,22,1.93,23
兰州市,2017-12-31,187,中度污染,302,102,319,79,45,2.61,26
兰州市,2018-01-01,147,轻度污染,275,93,240,90,57,2.74,40
兰州市,2018-01-02,89,良,179,37,125,35,20,0.78,51
兰州市,2018-01-03,96,良,300,65,115,46,25,1.32,35
兰州市,2018-01-04,125,轻度污染,354,94,130,60,20,2.01,23
兰州市,2018-01-05,110,轻度污染,317,82,112,46,14,1.82,24
兰州市,2018-01-06,91,良,229,67,95,28,16,1.22,52
兰州市,2018-01-07,69,良,206,38,87,21,17,0.67,68
